25.0,25.0,4.0,4.0,0.0,0.37709588,0.0,0.0,16485.0,1794.0
80.0,80.0,6.0,6.0,4.0,1.23166061,0.0,2.0,20062.0,650.0
19.0,18.0,3.0,3.0,0.0,0.18736681,1.0,2.0,2089.0,0.0
25.0,25.0,4.0,4.0,0.0,0.38454795,0.0,2.0,5706.0,327.0
142.0,120.0,28.0,28.0,6.0,0.49763113,22.0,5.0,16468.0,227.0
192.0,95.0,9.0,9.0,0.0,0.65912038,97.0,5.0,41325.0,3765.0
15722.0,13113.0,1626.0,1626.0,635.0,33.70255063,2609.0,347.0,2600227.0,35171.0
314.0,246.0,46.0,46.0,10.0,1.0958404,68.0,5.0,24073.0,1567.0
25.0,25.0,4.0,4.0,0.0,0.19441096,0.0,0.0,3319.0,3.0
1229.0,1254.0,139.0,139.0,0.0,4.6061289080000005,-25.0,47.0,793360.0,87921.0
31.0,25.0,6.0,6.0,0.0,0.46531507,6.0,2.0,2338.0,0.0
88.0,88.0,12.0,12.0,0.0,0.37867373,0.0,2.0,10808.0,25.0
100.0,47.0,8.0,8.0,0.0,0.11670067,53.0,2.0,52158.0,382.0
24.0,20.0,3.0,3.0,0.0,0.23342466,4.0,2.0,21356.0,638.0
189.0,166.0,18.0,18.0,0.0,0.77641977,23.0,9.0,78823.0,1657.0
56.0,56.0,8.0,8.0,0.0,0.32064578,0.0,2.0,14192.0,125.0
134.0,49.0,12.0,12.0,0.0,0.29046687,85.0,2.0,2860.0,0.0
22.0,24.0,4.0,4.0,0.0,0.1902968,-2.0,1.0,14420.0,37.0
830.0,746.0,84.0,84.0,15.0,1.4043618759999998,84.0,17.0,342965.0,10412.0
19.0,19.0,3.0,3.0,0.0,0.24383561,0.0,0.0,3191.0,286.0
18.0,18.0,3.0,3.0,0.0,0.0027397259999999996,0.0,0.0,312.0,0.0
376.0,376.0,30.0,30.0,0.0,1.51578373,0.0,6.0,26421.0,567.0
146.0,59.0,8.0,8.0,0.0,0.40338984,87.0,2.0,69891.0,419.0
25.0,16.0,3.0,3.0,0.0,0.59075344,9.0,0.0,7050.0,0.0
49.0,49.0,6.0,6.0,0.0,0.35113224,0.0,2.0,20811.0,968.0
25.0,25.0,4.0,4.0,0.0,0.35967124,0.0,2.0,6678.0,2.0
36.0,32.0,3.0,3.0,0.0,0.40360553,4.0,2.0,32906.0,800.0
25.0,11.0,2.0,2.0,0.0,0.22266501,14.0,1.0,628.0,0.0
49.0,49.0,4.0,4.0,0.0,0.34593233,0.0,2.0,2944.0,217.0
25.0,25.0,4.0,4.0,0.0,0.27068493,0.0,2.0,8.0,0.0
25.0,25.0,4.0,4.0,0.0,0.085260272,0.0,0.0,102287.0,2116.0
1159.0,994.0,93.0,93.0,43.0,2.37126899,165.0,26.0,42442.0,2914.0
155.0,127.0,6.0,6.0,0.0,0.095178515,28.0,2.0,8353.0,262.0
24.0,24.0,4.0,4.0,0.0,0.20308219,0.0,2.0,5861.0,423.0
1572.0,1479.0,116.0,116.0,75.0,2.74610401,93.0,41.0,200057.0,14002.0
822.0,1106.0,143.0,143.0,26.0,3.49964524,-284.0,48.0,32701.0,1689.0
70.0,42.0,7.0,7.0,0.0,0.33313763,28.0,2.0,4694.0,119.0
188.0,63.0,12.0,12.0,0.0,0.38174844,125.0,3.0,11007.0,983.0
3941.0,3568.0,298.0,298.0,109.0,10.66566002,373.0,132.0,4415293.0,196418.0
25.0,25.0,4.0,4.0,0.0,0.044273973,0.0,0.0,1102.0,0.0
125.0,100.0,8.0,8.0,0.0,0.12287671,25.0,3.0,7631.0,47.0
97.0,118.0,12.0,12.0,0.0,0.62856203,-21.0,2.0,11488.0,316.0
1346.0,1243.0,98.0,98.0,49.0,2.6799882999999998,103.0,67.0,463373.0,20276.0
1542.0,1312.0,128.0,128.0,33.0,3.70952016,230.0,35.0,162442.0,8465.0
118.0,90.0,8.0,8.0,0.0,0.22590563,28.0,3.0,11514.0,834.0
1241.0,1031.0,148.0,148.0,45.0,5.20652092,210.0,26.0,481808.0,29943.0
25.0,25.0,4.0,4.0,0.0,0.12493151,0.0,2.0,7881.0,341.0
25.0,25.0,3.0,3.0,0.0,0.31660274,0.0,2.0,20841.0,10.0
98.0,68.0,10.0,10.0,0.0,0.60958776,30.0,3.0,8125.0,117.0
83.0,78.0,4.0,4.0,0.0,0.2599166,5.0,2.0,247.0,0.0
